Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1988","1988","t","19961","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1989","1989","t","16184","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1990","1990","t","23526","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1991","1991","t","13328","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1992","1992","t","8064","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1993","1993","t","8944","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1994","1994","t","15751","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1995","1995","t","25564","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1996","1996","t","40247","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1997","1997","t","32619","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1998","1998","t","27136","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","1999","1999","t","26164","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2000","2000","t","29840","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2001","2001","t","29954","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2002","2002","t","41432","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2003","2003","t","40339","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2004","2004","t","60303","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2005","2005","t","59648","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2006","2006","t","50021","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2007","2007","t","61379","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2008","2008","t","55773","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2009","2009","t","37860","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2010","2010","t","51716","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2011","2011","t","69819","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2012","2012","t","36267","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2013","2013","t","74239","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2014","2014","t","77721","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2015","2015","t","74612","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2016","2016","t","63677.19","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2017","2017","t","68134.59","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2018","2018","t","72348","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2019","2019","t","76030","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2020","2020","t","71890","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2021","2021","t","86194.46","A","Official figure",""
"QCL","Crops and livestock products","242","Fiji","5510","Production","01520.01","Cassava, fresh","2022","2022","t","93837.01","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1961","1961","t","8000","E","Estimated value",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1962","1962","t","8500","E","Estimated value",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1963","1963","t","6000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1964","1964","t","6000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1965","1965","t","6000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1966","1966","t","5000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1967","1967","t","5000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1968","1968","t","6400","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1969","1969","t","7200","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1970","1970","t","2800","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1971","1971","t","4000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1972","1972","t","4000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1973","1973","t","4000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1974","1974","t","4000","E","Estimated value",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1975","1975","t","7500","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1976","1976","t","8000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1977","1977","t","8000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1978","1978","t","8000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1979","1979","t","8000","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1980","1980","t","7650","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1981","1981","t","7500","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1982","1982","t","7500","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1983","1983","t","7750","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1984","1984","t","7500","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1985","1985","t","7500","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1986","1986","t","8350","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1987","1987","t","6263","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1988","1988","t","8500","E","Estimated value",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1989","1989","t","18967","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1990","1990","t","18967","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1991","1991","t","18967","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1992","1992","t","23350","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1993","1993","t","27850","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1994","1994","t","17770","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1995","1995","t","10375","A","Official figure",""
"QCL","Crops and livestock products","254","French Guiana","5510","Production","01520.01","Cassava, fresh","1996","1996","t","10375","A","Official figure",""
